Aadress	ID
Tartu mnt 9 Roela Vinni vald Lääne-Virumaa	2068720
Kooli Leedri Lääne-Saare vald Saaremaa	2068731
Uus 19 Viljandi Viljandimaa	2068737
Tartu mnt Põltsamaa Jõgevamaa	2068758
Köstri Viljandi Viljandimaa	2068761
Jõerahu 1 Vorbuse Tähtvere vald Tartumaa	2068832
Õie tn. 1 Kilingi-Nõmme Saarde vald Pärnumaa	2068833
Lühi . Päinurme Koigi vald Järvamaa	2068876
Kellukese põik 5 Tammiste Sauga vald Pärnumaa	2068881
Marja Elva Tartumaa	2068897
Päikese Märja Tähtvere vald Tartumaa	2068908
Toominga Jaamaküla Surju vald Pärnumaa	2068954
Rannakivi Paatsalu Varbla vald Pärnumaa	2068977
Vana-Asula 5 Järvakandi Järvakandi vald Raplamaa	2069084
Altseva 37B Ahtme Kohtla-Järve Ida-Virumaa	2069122
Kaasiku Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2069173
Lepa tn 8 Haapsalu Läänemaa	2069178
Künka Jõuga Iisaku vald Ida-Virumaa	2069183
Mündi 14 Võru Võrumaa	2069205
Ratta 1 Paikuse Paikuse vald Pärnumaa	2069215
Taara pst 17 Tähtvere Tartu Tartumaa	2069264
Aidu Aidu Viljandi vald Viljandimaa	2069267
Ploomi tn. 7 Viljandi Viljandimaa	2069270
Kapa 66 Aespa Kohila vald Raplamaa	2069392
Nurme 14 Märjamaa vald Raplamaa	2069393
Tallinna mnt 30 Juuru vald Raplamaa	2069401
Jõe 4 Elva Tartumaa	2069486
Tehase Aseri Aseri vald Ida-Virumaa	2069542
Lühike Paide Järvamaa	2069593
Lai Võhma Viljandimaa	2069597
Põllu 8 Hagudi Rapla vald Raplamaa	2069622
Kirna mõis Kirna Türi vald Järvamaa	2069625
Tõmmu Vahi Tartu vald Tartumaa	2069643
Väljaotsa talu Veadla Vinni vald Lääne-Virumaa	2069651
Oja tee 3 Uusküla Alajõe vald Ida-Virumaa	2069673
 4 Aardlapalu Haaslava vald Tartumaa	2069701
Kurista Kurista Jõgeva vald Jõgevamaa	2069737
 Liu Audru vald Pärnumaa	2069746
 Oara Audru vald Pärnumaa	2069747
 Tüki Tähtvere vald Tartumaa	2069821
 Tartu Tartumaa	2069822
 Päigiste Halliste vald Viljandimaa	2069827
A. Lätte 10 Nõo Nõo vald Tartumaa	2069888
Mäealuste Järise Mustjala vald Saaremaa	2069895
Jõerahu 1 Tartu Tartumaa	2069902
Arturi Leipste Saarde vald Pärnumaa	2069906
Tergeme-Johani Anepesa Lääne-Saare vald Saaremaa	2069907
Rooli tee 1 Laadi Tahkuranna vald Pärnumaa	2069915
Koolimaja tee 21 Pulli Sauga vald Pärnumaa	2069929
Kuusiku . Ridaküla Rapla vald Raplamaa	2069932
Kõo Helbi Meremäe vald Võrumaa	2069934
Pärnu - Paide mnt. 7 Vändra Vändra vald (alev) Pärnumaa	2069968
Jakobsoni 15 Vändra Vändra vald (alev) Pärnumaa	2069969
Uus 29 Paide Järvamaa	2069979
- - - Uniküla Lüganuse vald Ida-Virumaa	2070009
Tiigi 35 Audru Audru vald Pärnumaa	2070045
Käärasoo 8 Paikuse Paikuse vald Pärnumaa	2070046
 1 Lindi Audru vald Pärnumaa	2070050
Indu Rabavere Koonga vald Pärnumaa	2070054
Õnnesaare Randivälja Tori vald Pärnumaa	2070055
Kurina 26 Randivälja Tori vald Pärnumaa	2070056
 Kõpu Tõstamaa vald Pärnumaa	2070057
Liisa Uulu Tahkuranna vald Pärnumaa	2070058
Toeli - Kaasiku . Mereäärse Varbla vald Pärnumaa	2070059
Kooli 43 Pärnu Pärnumaa	2070062
Oja 39 Pärnu Pärnumaa	2070067
Savi 33 Pärnu Pärnumaa	2070068
Jaama 3 Pärnu Pärnumaa	2070069
Jaama Pärnu Pärnumaa	2070075
Kirsi tee Maramaa Tartu vald Tartumaa	2070138
Tammelinn Tammelinn Tartu Tartumaa	2070172
Väluste tee Viiratsi Viljandi vald Viljandimaa	2070209
Kivimänni Puhkova Vaivara vald Ida-Virumaa	2070213
Kuksema Järva-Jaani vald Järvamaa	2070214
Viraksaare Paide vald Järvamaa	2070215
Jaani tee 5 Räni Ülenurme vald Tartumaa	2070219
Väike-Juhani - Pilkuse Otepää vald Valgamaa	2070220
Tamme Koidu Tarvastu vald Viljandimaa	2070222
Võmmorska Piusa Võmmorski Meremäe vald Võrumaa	2070223
Väike-Kaare Viljandi Viljandimaa	2070230
Põllu Elva Tartumaa	2070237
Tallinna Viljandi Viljandimaa	2070240
Kruusa Purdi Paide vald Järvamaa	2070272
 Suure-Ahli Ridala vald Läänemaa	2070523
Seljandiku tee 3b Kalmaküla Lohusuu vald Ida-Virumaa	2070545
Petseri 13 Valga Valgamaa	2070551
Vergi tee Võsu Vihula vald Lääne-Virumaa	2070555
Eha tänav Rakvere Lääne-Virumaa	2070580
Pallase pst Ihaste Tartu Tartumaa	2070627
Sputniku 19 Lelle Kehtna vald Raplamaa	2070682
ranna Aseri Aseri vald Ida-Virumaa	2070708
Rehepapi Kunila Lihula vald Läänemaa	2070791
Narva tn 59 Mustvee Jõgevamaa	2070797
Jaagutõrenurme Põltsamaa vald Jõgevamaa	2070899
Käo tee Elva Tartumaa	2070902
Raja tn. Tammelinn Tartu Tartumaa	2070903
Kesk 19a Viru-Jaagupi Vinni vald Lääne-Virumaa	2070969
Lepa Kehala Vinni vald Lääne-Virumaa	2070980
Koidu 8 Valga Valgamaa	2071080
Pihla Laheküla Pihtla vald Saaremaa	2071104
Märja alevik Päikese Veeriku Tartu Tartumaa	2071117
Karja 97 Pärnu Pärnumaa	2071191
Rohu 2 Pärnu Pärnumaa	2071219
Roheline 23 Sindi Pärnumaa	2071225
 Luuri Vändra vald Pärnumaa	2071261
Kadaka talu Kassinurme Jõgeva vald Jõgevamaa	2071276
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071282
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071283
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071284
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071285
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071286
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071287
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071288
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071289
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071290
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071291
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071292
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071293
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071294
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071295
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071296
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071297
Tuhajuhani Lilastvere Torma vald Jõgevamaa	2071298
Tallinna 1 Paide Järvamaa	2071318
Lillemäe tn 10 Lemmatsi Ülenurme vald Tartumaa	2071331
Väike tn 14 Räpina Räpina vald Põlvamaa	2071341
Seljamaa Tamba Varbla vald Pärnumaa	2071357
Sarapuu Metsapoole Häädemeeste vald Pärnumaa	2071360
Kalevi Türi Türi vald Järvamaa	2071363
Endla tn. Uueveski Viljandi Viljandimaa	2071379
Koidutee Tila Tartu vald Tartumaa	2071634
Mustapali Mustapali Viljandi vald Viljandimaa	2071635
Vastemõisa Vastemõisa Suure-Jaani vald Viljandimaa	2071636
 1 Rakvere Lääne-Virumaa	2071649
Martsa küla Martsa Toila vald Ida-Virumaa	2071664
Rahkla Laekvere vald Lääne-Virumaa	2071672
Võru 70 Valga Valgamaa	2071678
Tiigi . Allika Varbla vald Pärnumaa	2071689
Mõrra 8a Pärnu Pärnumaa	2071696
Härgmäe Uuemaa Häädemeeste vald Pärnumaa	2071698
Männimetsa tn Ülenurme Ülenurme vald Tartumaa	2071793
Sipa tn Märjamaa Märjamaa vald Raplamaa	2071794
Sipa tn Märjamaa Märjamaa vald Raplamaa	2071795
Sipa tn Märjamaa Märjamaa vald Raplamaa	2071796
Sipa tn Märjamaa Märjamaa vald Raplamaa	2071797
Sipa tn Märjamaa Märjamaa vald Raplamaa	2071798
Õunapuu Jõõdre Ridala vald Läänemaa	2071799
Lehtla talu Kastna Tõstamaa vald Pärnumaa	2071824
Tartu tn. 68 Mustvee Jõgevamaa	2071909
Sputniku 19 Lelle Kehtna vald Raplamaa	2072005
Linnu tee Õssu Ülenurme vald Tartumaa	2072084
Mõisa pst 3 Raadi-Kruusamäe Tartu Tartumaa	2072172
Rahinge Tähtvere vald Tartumaa	2072183
Porkuni Porkuni Tamsalu vald Lääne-Virumaa	2072224
 Altmäe Nõo vald Tartumaa	2072246
Ristiku Viiratsi Viljandi vald Viljandimaa	2072272
Asta Kulina Vinni vald Lääne-Virumaa	2072285
Pajumäe - Vidrike Otepää vald Valgamaa	2072289
Männi 10 Viljandi Viljandimaa	2072310
 11A Rakvere Lääne-Virumaa	2072315
Kõrgemäe Viljandi Viljandimaa	2072318
Väljataguse küla Väljataguse Rapla vald Raplamaa	2072344
Laine Eisma Vihula vald Lääne-Virumaa	2072356
Saunsaare Leipste Saarde vald Pärnumaa	2072364
Rüütli 16 Paide Järvamaa	2072374
Uus 20 Kadrina Kadrina vald Lääne-Virumaa	2072375
Metsa 12 Laatre Tõlliste vald Valgamaa	2072380
Sõpruse 95 Kasepää Kasepää vald Jõgevamaa	2072417
Kärpla Kärpla Kehtna vald Raplamaa	2072429
Ristiku tee 3 Tammiste Sauga vald Pärnumaa	2072438
Kesk 10 Torma Torma vald Jõgevamaa	2072443
Tuule tn 3 Vändra Vändra vald (alev) Pärnumaa	2072445
Ristiku 4a Jõhvi Jõhvi vald Ida-Virumaa	2072446
 Põllu Lemmatsi Ülenurme vald Tartumaa	2072528
Sepakuru Ropka Tartu Tartumaa	2072533
Mulla Märjamaa vald Raplamaa	2072538
Tuule Eidapere Kehtna vald Raplamaa	2072544
Vahakõnnu Raikküla vald Raplamaa	2072545
Mahlamäe küla Rapla Rapla vald Raplamaa	2072549
Mõisasauna Vana-Vigala Vigala vald Raplamaa	2072550
Tartu mnt 24c Elva Tartumaa	2072566
Martsa Toila vald Ida-Virumaa	2072583
Kure tn. 7/9 Paikuse vald Pärnumaa	2072598
 Soinaste Ülenurme vald Tartumaa	2072603
 Konna 189 Vaivara Vaivara vald Ida-Virumaa	2072614
Ööbiku maja . Vana-Kaiu Kaiu vald Raplamaa	2072621
Mõisavahe 3 Koigi Koigi vald Järvamaa	2072626
Väikse-Liivakse Kulli Hummuli vald Valgamaa	2072627
Kuusiku . Kohila Kohila vald Raplamaa	2072641
Matsi kinnistu Mõtsu Varbla vald Pärnumaa	2072643
Metsa 9 Mustvee Jõgevamaa	2072647
Väinjärve tee 12 Koeru Koeru vald Järvamaa	2072654
Männi Lootvina Vastse-Kuuste vald Põlvamaa	2072712
Kooli Keava Kehtna vald Raplamaa	2072713
Posti 12a Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2072757
Takja tn Tammiste Sauga vald Pärnumaa	2072767
Ristiku tn 5a Elva Tartumaa	2072775
Veski 5 Rakvere Lääne-Virumaa	2072783
Vahe 2 Valga Valgamaa	2072784
Püssi Pärnu Pärnumaa	2072850
. Ilvese Surju vald Pärnumaa	2072851
Laadi tee 29 Uulu Tahkuranna vald Pärnumaa	2072852
' Krundiküla Häädemeeste vald Pärnumaa	2072860
Podgorje Beresje Mikitamäe vald Põlvamaa	2072862
Nurme 14 Märjamaa vald Raplamaa	2072889
Tammiku Koikse Raikküla vald Raplamaa	2072890
Sonni küla Käru vald Raplamaa	2072893
Metsanurga Aruküla Vinni vald Lääne-Virumaa	2072938
Metsa - Karste Kanepi vald Põlvamaa	2072939
Kalda Kiviõli Ida-Virumaa	2072951
Lauri tee Viljandi Viljandimaa	2072953
Saunaoja Koogiste Kehtna vald Raplamaa	2072985
Sõeru talu Kesu Vigala vald Raplamaa	2072988
Koolimaja tee 19 Pulli Sauga vald Pärnumaa	2073000
Pähklisalu Uusküla Rapla vald Raplamaa	2073004
Vana-Kaiu küla Vana-Kaiu Kaiu vald Raplamaa	2073018
Tähe 4 Elva Tartumaa	2073025
Taime 12 Paralepa Ridala vald Läänemaa	2073057
E. Kitse 10 Ihaste Tartu Tartumaa	2073058
Luka . Kalitsa Koeru vald Järvamaa	2073073
Luka . Kalitsa Koeru vald Järvamaa	2073074
Luka . Kalitsa Koeru vald Järvamaa	2073075
Luka . Kalitsa Koeru vald Järvamaa	2073076
Luka . Kalitsa Koeru vald Järvamaa	2073077
Luka . Kalitsa Koeru vald Järvamaa	2073078
Luka . Kalitsa Koeru vald Järvamaa	2073079
Luka . Kalitsa Koeru vald Järvamaa	2073080
Luka . Kalitsa Koeru vald Järvamaa	2073081
Luka . Kalitsa Koeru vald Järvamaa	2073082
Luka . Kalitsa Koeru vald Järvamaa	2073083
Luka . Kalitsa Koeru vald Järvamaa	2073084
Luka . Kalitsa Koeru vald Järvamaa	2073085
Luka . Kalitsa Koeru vald Järvamaa	2073086
Luka . Kalitsa Koeru vald Järvamaa	2073087
Luka . Kalitsa Koeru vald Järvamaa	2073088
Luka . Kalitsa Koeru vald Järvamaa	2073089
Ivaski Raadivere Palamuse vald Jõgevamaa	2073143
Kase 5 Võru Võrumaa	2073159
Sulevi 6 Võru Võrumaa	2073160
Mäeotsa tee Laadi Tahkuranna vald Pärnumaa	2073200
Jaama Pärnu Pärnumaa	2073209
Rukki 4 Käärdi Rõngu vald Tartumaa	2073214
Viljandi mnt Rapla Rapla vald Raplamaa	2073228
Muru 15 Jõhvi Jõhvi vald Ida-Virumaa	2073318
Meiereimaa Kastna Tõstamaa vald Pärnumaa	2073321
Vana-Viljandi mnt. 3 Hagudi Rapla vald Raplamaa	2073362
Karusselli 65 Pärnu Pärnumaa	2073414
Ranna Aseri Aseri vald Ida-Virumaa	2073426
Kõrtsi Kõrkküla Aseri vald Ida-Virumaa	2073477
Voorepera Lüganuse vald Ida-Virumaa	2073520
Viljandi mnt. Hagudi Rapla vald Raplamaa	2073537
Vahe-Maidu Muna Rõuge vald Võrumaa	2073674
Raja Reopalu Väätsa vald Järvamaa	2073740
Teeveere Magari Kanepi vald Põlvamaa	2073742
Tondi Konguta Konguta vald Tartumaa	2073746
Sipelga Räni Ülenurme vald Tartumaa	2073749
Kurevere Sangaste vald Valgamaa	2073807
Loimu Taikse Türi vald Järvamaa	2073824
Salumetsa Pilka Luunja vald Tartumaa	2073825
Talu tee 7 Tõrvandi Ülenurme vald Tartumaa	2073836
Marja 6 Mustvee Jõgevamaa	2073839
Põhjatamme Ihaste Tartu Tartumaa	2073843
Oru 2 Toila Toila vald Ida-Virumaa	2073877
Pihlamarja tee Tanska Ridala vald Läänemaa	2073899
Ropka Tartu Tartumaa	2073910
Riinu Upa Lääne-Saare vald Saaremaa	2073957
 154 Ränilinn Tartu Tartumaa	2073987
 154 Ränilinn Tartu Tartumaa	2073988
Metsatuka Valgma Tabivere vald Jõgevamaa	2073999
Pesapaiga 4 Tartu Tartumaa	2074055
Torni Metsaääre Surju vald Pärnumaa	2074099
Tammiste Nõlva põik 2-2 Pärnu Pärnumaa	2074111
Paju Mustmätta Lüganuse vald Ida-Virumaa	2074166
Kihlevere Kihlevere Kadrina vald Lääne-Virumaa	2074182
Tammetalu Kobra Vändra vald Pärnumaa	2074221
Jaani tee 7 Räni Ülenurme vald Tartumaa	2074225
Vesiroosi Luke Nõo vald Tartumaa	2074272
Rähni Külitse Ülenurme vald Tartumaa	2074273
Mulla Märjamaa vald Raplamaa	2074456
Tuule Eidapere Kehtna vald Raplamaa	2074462
Vahakõnnu Raikküla vald Raplamaa	2074463
Mahlamäe küla Rapla Rapla vald Raplamaa	2074466
Mõisasauna Vana-Vigala Vigala vald Raplamaa	2074467
J.Kärneri 6 Tartu Tartumaa	2074505
Rohu Türi Türi vald Järvamaa	2074524
Võru  Ropka Tartu Tartumaa	2074526
Aravete Ambla vald Järvamaa	2074528
Nõlvaku Kõrtsialuse Aseri vald Ida-Virumaa	2074534
Männiallee Jabara Lüganuse vald Ida-Virumaa	2074535
Sõpruse tn Tiheda Kasepää vald Jõgevamaa	2074536
Väike-Kareda Koigi vald Järvamaa	2074538
Künka 1 Rahkla Sõmeru vald Lääne-Virumaa	2074541
Mustapali Viljandi vald Viljandimaa	2074546
Kodasmaa-Kõlvati tee Soeva Audru vald Pärnumaa	2074565
Kodasmaa-Kõlvati tee Soeva Audru vald Pärnumaa	2074566
Kodasmaa-Kõlvati tee Soeva Audru vald Pärnumaa	2074567
Kodasmaa-Kõlvati tee Soeva Audru vald Pärnumaa	2074568
Aia Puiatu Viljandi vald Viljandimaa	2074585
Välja Tõrva Valgamaa	2074618
Kooli tee 21 Antsla Antsla vald Võrumaa	2074622
Kase 23 Valga Valgamaa	2074637
Saialille 22 Tammiste Sauga vald Pärnumaa	2074689
Laanemetsa Kassema Tabivere vald Jõgevamaa	2074693
Kaasiku kinnistu Soela Leisi vald Saaremaa	2074709
Valga mnt. 17 Otepää Otepää vald Valgamaa	2074782
Tuletõrje Elva Tartumaa	2074792
Lõuna Türi Türi vald Järvamaa	2074800
Vahtra Rakvere Lääne-Virumaa	2074812
Valga mnt. Tihemetsa Saarde vald Pärnumaa	2074813
Võsa Rapla Rapla vald Raplamaa	2074849
Taime 12 Paralepa Ridala vald Läänemaa	2074873
Kobilu Kobilu Konguta vald Tartumaa	2074904
Kokora Kokora Alatskivi vald Tartumaa	2074905
Lauliku Elva Tartumaa	2074911
Puiestee 18 Elva Tartumaa	2074920
Puutli Puutli Vastseliina vald Võrumaa	2074921
Puutli Puutli Vastseliina vald Võrumaa	2074922
Päkamäe tee 16 Rosma Põlva vald Põlvamaa	2074925
Sika Sika Võru vald Võrumaa	2074928
Tamulakalda 6 Võru Võrumaa	2074929
Torila Torila Alatskivi vald Tartumaa	2074931
Kohila-Kiisa tee Vilivere Kohila vald Raplamaa	2074975
Suurekivi Üdruma Üdruma Kullamaa vald Läänemaa	2075022
Kõruse Kadaka Kõruse Kihelkonna vald Saaremaa	2075171
Kõruse Saare Kõruse Kihelkonna vald Saaremaa	2075172
Tammese Kihelkonna vald Saaremaa	2075173
Kullaga Kambja vald Tartumaa	2075174
Hallivariku Kullaga Kambja vald Tartumaa	2075175
Kõdu Haava Tartu vald Tartumaa	2075176
Eerikvere Palamuse vald Jõgevamaa	2075214
Kooli 36 Tõrva Valgamaa	2075216
Kooli 36 Tõrva Valgamaa	2075217
Kooli 36 Tõrva Valgamaa	2075218
Kooli 36 Tõrva Valgamaa	2075219
Kooli 36 Tõrva Valgamaa	2075220
Kooli 36 Tõrva Valgamaa	2075221
Kooli 36 Tõrva Valgamaa	2075222
Kooli 36 Tõrva Valgamaa	2075223
Kooli 36 Tõrva Valgamaa	2075224
Kooli 36 Tõrva Valgamaa	2075225
Kooli 36 Tõrva Valgamaa	2075226
Kooli 36 Tõrva Valgamaa	2075227
Kooli 36 Tõrva Valgamaa	2075228
Kooli 36 Tõrva Valgamaa	2075229
Kooli 36 Tõrva Valgamaa	2075230
Kooli 36 Tõrva Valgamaa	2075231
Kooli 36 Tõrva Valgamaa	2075232
Metsavahi . Orgita Märjamaa vald Raplamaa	2075255
Rehe Sikeldi Rapla vald Raplamaa	2075256
Aroonia 7 Audru Audru vald Pärnumaa	2075283
Pihlaka 45 Kirna Poaka Türi vald Järvamaa	2075320
Käärasoo 8 Paikuse Paikuse vald Pärnumaa	2075353
Ratta 1 Paikuse Paikuse vald Pärnumaa	2075354
Õnnesaare Randivälja Tori vald Pärnumaa	2075361
Raudtee 3 Virtsu Hanila vald Läänemaa	2075461
Raudtee 3 Virtsu Hanila vald Läänemaa	2075462
Raudtee 3 Virtsu Hanila vald Läänemaa	2075463
Raudtee 3 Virtsu Hanila vald Läänemaa	2075464
Raudtee 3 Virtsu Hanila vald Läänemaa	2075465
Raudtee 3 Virtsu Hanila vald Läänemaa	2075466
Raudtee 3 Virtsu Hanila vald Läänemaa	2075467
Raudtee 3 Virtsu Hanila vald Läänemaa	2075468
Raudtee 3 Virtsu Hanila vald Läänemaa	2075469
Raudtee 3 Virtsu Hanila vald Läänemaa	2075470
Raudtee 3 Virtsu Hanila vald Läänemaa	2075471
Raudtee 3 Virtsu Hanila vald Läänemaa	2075472
Raudtee 3 Virtsu Hanila vald Läänemaa	2075473
Raudtee 3 Virtsu Hanila vald Läänemaa	2075474
Raudtee 3 Virtsu Hanila vald Läänemaa	2075476
Raudtee 3 Virtsu Hanila vald Läänemaa	2075477
Raudtee 3 Virtsu Hanila vald Läänemaa	2075478
Terase 1 Jõhvi Jõhvi vald Ida-Virumaa	2075517
Taime 12 Haapsalu Läänemaa	2075520
 Kõpu Tõstamaa vald Pärnumaa	2075531
Terase 2 Jõhvi Jõhvi vald Ida-Virumaa	2075635
Kanarbiku 5 Haapsalu Läänemaa	2075637
Vahakõnnu Raikküla vald Raplamaa	2075659
Tallinna 5 Paide Järvamaa	2075663
Metsa 9 Hagudi Rapla vald Raplamaa	2075666
 Eikla Eikla Lääne-Saare vald Saaremaa	2075680
Kuuse Kehtna Kehtna vald Raplamaa	2075682
Aste Aste Lääne-Saare vald Saaremaa	2075686
Eelika Paatsa Mustjala vald Saaremaa	2075687
Kullerkupu Kuressaare Saaremaa	2075700
Kuuse 15 Elva Tartumaa	2075702
Laheküla Kaarma vald Kotkakivi Lääne-Saare vald Saaremaa	2075704
Lümanda mnt. 3 Kihelkonna Kihelkonna vald Saaremaa	2075707
Muinasjutumaja Saaremaal Kaugatoma Kaugatoma Salme vald Saaremaa	2075713
Männi Kihelkonna vald Saaremaa	2075714
Pae talu Orissaare vald Saaremaa	2075717
Putkendi Möldri Salme vald Saaremaa	2075725
Sillu Sillu Maantee Maantee Torgu vald Saaremaa	2075732
Suurenu Hänga küla Hänga Torgu vald Saaremaa	2075737
Maarjakase Kuku Rapla vald Raplamaa	2075762
Nooruse Kehtna Kehtna vald Raplamaa	2075774
Sipa tn Märjamaa Märjamaa vald Raplamaa	2075781
Ristiku tee 26 Tammiste Sauga vald Pärnumaa	2075792
Lalsi Lalsi Kolga-Jaani vald Viljandimaa	2075793
Linnumetsa Jõgeva alevik Jõgeva Jõgeva vald Jõgevamaa	2075837
Ploomi tn. 7 Viljandi Viljandimaa	2075839
Oktoobri 17 Kallaste Tartumaa	2075845
Tammiku Koikse Raikküla vald Raplamaa	2075884
Sonni küla Käru vald Raplamaa	2075885
Tulbi Rapla Rapla vald Raplamaa	2075886
Kauritsa tee Viraksaare Paide vald Järvamaa	2075916
Vainu 1 Raudvere Sõmeru vald Lääne-Virumaa	2075917
Metsa Pinska Viljandi vald Viljandimaa	2075920
Tamme 3 Rakvere Lääne-Virumaa	2075927
Kalda tn Tõrva Valgamaa	2075931
Vahi Tartu vald Tartumaa	2075937
Toome Viljandi Viljandimaa	2075952
Vesiveski Vana-Vastseliina Vastseliina vald Võrumaa	2075973
Põllu 26 Kadrina Kadrina vald Lääne-Virumaa	2075976
Kallaku Uusküla Rapla vald Raplamaa	2075977
Laeva-Aasa Konuvere Märjamaa vald Raplamaa	2075978
Märja . Kükita Kasepää vald Jõgevamaa	2075997
Side 4 Järlepa Juuru vald Raplamaa	2076023
Paravälja 2 Kahula Jõhvi vald Ida-Virumaa	2076091
Koidu väikekoht 50 Vilivere Kohila vald Raplamaa	2076102
Madara 13 Pärnu Pärnumaa	2076236
Tarvastu vald Viljandimaa	2076276
Jõgeveste Helme vald Valgamaa	2076334
Käbi 3 Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2076347
Mere pst. 3 Pärnu Pärnumaa	2076349
Mäe Narva-Jõesuu Ida-Virumaa	2076355
Kaluri 5 Mustvee Jõgevamaa	2076356
Undi Väheru Karula vald Valgamaa	2076369
Õuna 6 Tapa Tapa vald Lääne-Virumaa	2076372
Kalevi pst 56 Pärnu Pärnumaa	2076373
Luige Käina Käina vald Hiiumaa	2076377
Kalevi Haapsalu Läänemaa	2076392
Ööbiku 10 Tapa Tapa vald Lääne-Virumaa	2076402
Sooniku tee Sinialliku Viljandi vald Viljandimaa	2076508
Vilisti Vändra vald Pärnumaa	2076535
Kiriku 27 Kallaste Tartumaa	2076690
Kärneri Elva Tartumaa	2076695
Aasa 10 Avinurme Avinurme vald Ida-Virumaa	2076707
Vainu Paluküla Kehtna vald Raplamaa	2076708
Sooniku tee Sinialliku Viljandi vald Viljandimaa	2076716
Ploomi 8 Sindi Pärnumaa	2076777
Ploomi 8 Sindi Pärnumaa	2076778
Ploomi 8 Sindi Pärnumaa	2076779
Ploomi 8 Sindi Pärnumaa	2076780
Ploomi 8 Sindi Pärnumaa	2076781
Ploomi 8 Sindi Pärnumaa	2076782
Ploomi 8 Sindi Pärnumaa	2076783
Ploomi 8 Sindi Pärnumaa	2076784
Ploomi 8 Sindi Pärnumaa	2076785
Ploomi 8 Sindi Pärnumaa	2076786
Ploomi 8 Sindi Pärnumaa	2076787
Ploomi 8 Sindi Pärnumaa	2076788
Ploomi 8 Sindi Pärnumaa	2076789
Ploomi 8 Sindi Pärnumaa	2076790
Ploomi 8 Sindi Pärnumaa	2076791
Ploomi 8 Sindi Pärnumaa	2076792
Paju Jõõdre Ridala vald Läänemaa	2076820
Võru 101 Valga Valgamaa	2076853
Uus 19 Võru Võrumaa	2076970
Türi Türi vald Järvamaa	2077184
Mäeküla Türi vald Järvamaa	2077204
Kasteheina Pärnu Pärnumaa	2077215
Mureli Viljandi Viljandimaa	2077217
Kompuse 1 Väike-Maarja vald Lääne-Virumaa	2077256
Pikk 13-17 Paide Järvamaa	2077258
Hobuse 4 Pärnu Pärnumaa	2077262
Keskmäe Taguküla Käina vald Hiiumaa	2077326
Ringi 6 Põltsamaa Põltsamaa Jõgevamaa	2077334
Kilgi Pärnu Pärnumaa	2077336
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077352
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077353
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077354
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077355
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077356
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077357
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077358
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077359
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077360
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077361
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077363
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077364
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077365
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077366
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077367
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077368
Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2077369
Männimetsa tee 31 Ihaste Tartu Tartumaa	2077376
Sepama Kaguvere Märjamaa vald Raplamaa	2077383
Merimetsa 80 Pärnu Pärnumaa	2077392
Kodasmaa-Kõlvati tee Soeva Audru vald Pärnumaa	2077413
Õuna 1 Tammelinn Tartu Tartumaa	2077424
Rehe maja Toomja Kaiu vald Raplamaa	2077430
Nelli Tõhela Tõstamaa vald Pärnumaa	2077451
Nelli Tõhela Tõstamaa vald Pärnumaa	2077452
Nelli Tõhela Tõstamaa vald Pärnumaa	2077453
Nelli Tõhela Tõstamaa vald Pärnumaa	2077454
Nelli Tõhela Tõstamaa vald Pärnumaa	2077455
Nelli Tõhela Tõstamaa vald Pärnumaa	2077456
