name,country,state,
England,,,
Britain,,,
Berwick,,,
England,,,
France,,,
Darwent,,,
Burgh Marſh,,,
Solway,,,
Skiddow,,,
Cumberland,,,
Criffield,,,
Burnſwark,,,
Scotland,,,
Burgh Marſh,,,
Drumbugh,,,
Skiddow,,,
Bowneſs,,,
Drumbugh,,,
Bowneſs,,,
Solway,,,
river Eden,,,
Fiſhgarth,,,
Workington,,,
Uln,,,
Eln,,,
Uln,,,
Ulhn,,,
Ierby,,,
Uln-dale,,,
Ellenborough,,,
Ellon,,,
Eln-foot,,,
Eln-foot,,,
Flimby,,,
Flimby,,,
Boin,,,
Darwent mouth,,,
Darwent,,,
Cumberland,,,
Cockermouth,,,
Workington,,,
Workington,,,
Darwent,,,
Workington,,,
Grune,,,
Skiddow,,,
Burnſwark,,,
Criffield,,,
Isle of Man,,,
Harrington,,,
Harrington,,,
Leuco,,,
Whitehaven,,,
Carliſle,,,
Briſtol,,,
Liverpool,,,
London,,,
Bees-head,,,
Whitehaven,,,
Sea-cote,,,
Whitehaven,,,
Bees-head,,,
Iſle of Man,,,
Paps of Man,,,
St Bees,,,
Whitehaven,,,
St Bees,,,
Caldar,,,
Caldar mouth,,,
Drig-rock,,,
Britain,,,
Cumberland,,,
Bowneſs,,,
Scargevil-head,,,
Cardronac bay,,,
Skinburn-naze,,,
Cardronac,,,
Holm-abbey,,,
Scotland,,,
Spain,,,
Cardronac,,,
Grune,,,
Grune,,,
Holland,,,
Holm-abby,,,
Allonby,,,
Beckfoot,,,
Allonby,,,
Hill-houſe,,,
Dubmill-houſe,,,
Workington,,,
Howmichael chapel,,,
Bees head,,,
Dubmill-houſe,,,
Skiddow,,,
Dubmill,,,
Salway,,,
Blue-dial,,,
Bankend point,,,
Skinburn-naze,,,
Ravenglaſs,,,
Ravenglaſs,,,
Esk,,,
Moncaster hall,,,
Ravenglaſs,,,
Whitehaven,,,
Stubb-place,,,
Iſle of Man,,,
Bees-head,,,
Bankend,,,
Man,,,
Southfield point,,,
