name,country,state,
Yorkshire,,,
Lake District,,,
Lakes,,,
Yorkshire,,,
Catterick,,,
Greta Bridge,,,
Penrith,,,
Greta Bridge,,,
Greta,,,
Rokeby,,,
Barnard Castle,,,
North Road,,,
Bowes,,,
Middleham,,,
Stanemoor,,,
Ripon,,,
Fountain's Abbey,,,
Hackfall,,,
Masham,,,
Jervaux Abbey,,,
Wensley,,,
Askrigg,,,
Aysgarth-force,,,
Ure,,,
Hawes,,,
Hardraw Scar,,,
Sedbergh,,,
Kendal,,,
Yorkshire,,,
Leeds,,,
Kirkstall Abbey,,,
Skipton,,,
otley,,,
Addington,,,
Bolton Bridge,,,
Abbey,,,
Wharf,,,
Burnsall,,,
Gordale,,,
Malham,,,
Malham Cove,,,
Settle,,,
Bolton Bridge,,,
Skipton,,,
Gordale,,,
Skipton,,,
Settle,,,
Giggleswick Scar,,,
Ingleton,,,
Weathercote Cave,,,
Ingleton,,,
Kirkby Lonsdale,,,
Lune,,,
Vale of Lune,,,
Lancashire,,,
Vale of the Ribble,,,
Preston,,,
Lancaster,,,
Lancashire,,,
Westmoreland,,,
Lancaster Castle,,,
Furness Abbey,,,
Lancaster,,,
Ulverston,,,
Dalton,,,
Urswick,,,
Conishead Priory,,,
Coniston,,,
Hawkshead,,,
Windermere,,,
Bowness,,,
Coniston,,,
Ambleside,,,
Windermere,,,
Lancaster,,,
Kendal,,,
Vale of the Lune,,,
Kirksby Lonsdale,,,
Carlisle,,,
Wigton,,,
Lake of Bassenthwaite,,,
Keswick,,,
Penrith,,,
Keswick,,,
Ulswater,,,
river Eden,,,
Corby,,,
Church of Wetheral,,,
Nunnery,,,
Eden,,,
Croglin,,,
Eden,,,
Corby,,,
Nunnery,,,
Corby,,,
Eden,,,
Armathwaite bridge,,,
Kendal,,,
Bowness,,,
Windermere,,,
Bowness,,,
Windermere,,,
Storrs Hall,,,
Fell-Foot,,,
Coniston Mountains,,,
Graythwaite,,,
Rawlinson's Nabb,,,
Storrs Hall,,,
Troutbeck Mountains,,,
Windermere,,,
Windermere,,,
Bowness,,,
Ambleside,,,
Bowness,,,
Windermere,,,
Troutbeck,,,
Ambleside,,,
Ambleside,,,
Skelgill,,,
Rothay Bridge,,,
Loughrigg Fell,,,
Rydal Lake,,,
Grasmere Lake,,,
Grasmere,,,
Loughrigg Fell,,,
Loughrigg Tarn,,,
River Brathay,,,
Ambleside,,,
Ambleside,,,
Clappersgate,,,
Brathay,,,
Skelwith-fold,,,
Brathay River,,,
Langdale Pikes,,,
Colwith-force,,,
Little Langdale,,,
Blea Tarn,,,
Ambleside,,,
Great Langdale,,,
Dungeon-ghyll,,,
The Lake of Coniston,,,
Ambleside,,,
Lancaster,,,
Vale of Coniston,,,
Coniston Lake,,,
Yewdale,,,
Tilberthwaite,,,
Yewdale,,,
Tarn Hows,,,
Coniston Lake,,,
Coniston Water,,,
Vale of the Duddon,,,
walna Scar,,,
Seathwaite,,,
Newfield,,,
Ulpha Kirk,,,
Mountain Black Comb,,,
Black-Comb,,,
Eskdale's,,,
Walney's,,,
Holker's,,,
Duddon Sands,,,
Coniston,,,
Broughton,,,
Ulpha Kirk,,,
Birker moor,,,
Birker-force,,,
Vale of the Esk,,,
Hardknot,,,
Wrynose,,,
Ambleside,,,
Eskdale,,,
Duddon,,,
Donnerdale,,,
Duddon,,,
Windermere,,,
Troutbeck,,,
Low Wood,,,
Hawkshead,,,
Bowness,,,
Sawrey,,,
Lake of Esthwaite,,,
Langdale Pikes,,,
Ambleside,,,
Stockgill-force,,,
Ambleside,,,
Scandale-beck,,,
Ambleside,,,
Loughrigg Fell,,,
Loughrigg Tarn,,,
Fox How,,,
Ambleside,,,
Keswick,,,
Rydal,,,
Rydal-mere,,,
Rydal Park,,,
Rydal Mount,,,
Ivy Cottage,,,
Rydal Mount,,,
Nab Scar,,,
Grasmere,,,
Ambleside,,,
Loughrigg fell,,,
Grasmere,,,
Grasmere,,,
Easedale,,,
Easedale Tarn,,,
Stickle Tarn,,,
Langdale Pikes,,,
Grasmere,,,
Butterlip How,,,
Grasmere,,,
Keswick,,,
Rydal Mere,,,
Thirlmere,,,
Wythburn Lake,,,
Keswick,,,
Vale of Legberthwaite,,,
Blencathra,,,
Saddle-back,,,
Wythburn Chapel,,,
Shoulthwaite Moss,,,
Keswick,,,
Thirlmere,,,
Vale of St. John's,,,
Keswick,,,
Ambleside,,,
Keswick,,,
Helvellyn,,,
Wythburn,,,
The Vale of Keswick,,,
Derwent Water,,,
Bassenthwaite Lake,,,
Borrowdale,,,
Greta,,,
Thirlmere,,,
Ambleside,,,
Vale of Newlands,,,
Buttermere,,,
Keswick Lake,,,
Crow Park,,,
Frier's Crag,,,
Latrigg,,,
Ormathwaite,,,
Applethwaite,,,
Skiddaw,,,
Bassenthwaite,,,
Ashness,,,
Watenlath,,,
Watenlath,,,
Cataract of Lodore,,,
Bassenthwaite Lake,,,
Armathwaite,,,
Carlisle,,,
Ireby,,,
bassenthwaite-hawse,,,
Bassenthwaite,,,
Skiddaw,,,
Wallowcrag,,,
Derwent Lake,,,
Solway Firth,,,
Scotch Mountains,,,
Derwent Lake,,,
BORROWDALE,,,
Bowderstone,,,
Rosthwaite,,,
Borrowdale,,,
Wastdale,,,
Styhead,,,
Buttermere,,,
Seatoller,,,
Honister Crag,,,
Langdale,,,
Ambleside,,,
Buttermere,,,
Newlands,,,
Buttermere,,,
Honister Crag,,,
Keswick,,,
Whinlater,,,
Scale Hill,,,
Buttermere,,,
Crummock,,,
Crummock Water,,,
Scale-force,,,
Scale Hill,,,
Lorton,,,
Crummock Water,,,
Loweswater,,,
Wastdale,,,
Wastdale,,,
Lamplugh Cross,,,
Lake of Ennerdale,,,
Calder Abbey,,,
Calder Bridge,,,
Strands,,,
Wastdale,,,
Wastdale,,,
Stye,,,
Borrowdale,,,
Eskdale,,,
Burnmoor Tarn,,,
Strands,,,
Wastdale,,,
Wastwater,,,
Ambleside,,,
Langdale,,,
Hardknot,,,
Wrynose,,,
Eskdale,,,
Irton Hall,,,
Strands,,,
Ullswater,,,
Ambleside,,,
Pass of Kirkstone,,,
Keswick,,,
Matterdale,,,
Gowbarrow Park,,,
Ara-force,,,
Ullswater,,,
Penrith,,,
Eamont,,,
Patterdale,,,
Ullswater,,,
Pooley Bridge,,,
Westmorland,,,
Martindale,,,
Cumberland,,,
Old Church,,,
Patterdale,,,
Old Church,,,
Bassenthwaite Chapel,,,
Ullswater,,,
Dalemain,,,
Penrith,,,
Dacre,,,
Dacor,,,
Eamont,,,
Penruddock,,,
Hutton John,,,
Dacre Castle,,,
Dalemain,,,
Dacre Castle,,,
Saddle-back,,,
Ara-force,,,
Matterdale,,,
Matterdale,,,
Gowbarrow Park,,,
Gowbarrow Park,,,
Glencoin,,,
Styebarrow Crag,,,
Glenridding Bridge,,,
Ullswater Vale,,,
Helvellyn,,,
Grasmere,,,
Ullswater,,,
Patterdale,,,
Grisdale Beck,,,
Grisdale,,,
Grasmere,,,
Helvellyn,,,
Patterdale,,,
Deep-dale,,,
Fairfield,,,
Brotherswater,,,
Hartsop Hall,,,
Brotherswater,,,
Dove Crag,,,
Cumberland,,,
Kirkstone-road,,,
Brotherswater,,,
Hartsop,,,
Haywater,,,
Martindale,,,
Ullswater,,,
sandwyke,,,
Gowbarrow Park,,,
Patterdale,,,
Blowick,,,
Blowick,,,
Place-fell,,,
Sandwyke,,,
Lyulph's Tower,,,
Gowbarrow Park,,,
Martindale,,,
Ullswater,,,
Cross Fell,,,
Pooley Bridge,,,
Haweswater,,,
Haweswater,,,
Ullswater,,,
Lowther Castle,,,
Pooley Bridge,,,
Lowther,,,
Askham,,,
Brougham Hall,,,
Elysian Fields,,,
